variable,grp,avg_time,avg_amp,avg_duration,n_durations,solution
p1,-1227,-1.2265022696969698e6,1.064205273216887,14.975757575759692,66,ZB23.R37
p1,-1228,-1.22749967761194e6,0.9800128612701561,15.02089552238667,67,ZB23.R37
p1,-1229,-1.2285036417910447e6,1.0450979811708394,14.961194029849356,67,ZB23.R37
p1,-1230,-1.2295005909090906e6,1.004665808716087,15.024242424243836,66,ZB23.R37
p1,-1231,-1.2304967343283582e6,1.1157126049220214,14.949253731344674,67,ZB23.R37
p1,-1232,-1.231500423880597e6,0.9814799653824323,15.008955223878512,67,ZB23.R37
p1,-1233,-1.2325037402985075e6,1.1052709794617774,14.943283582088858,67,ZB23.R37
p1,-1234,-1.2334993363636367e6,0.9909068084874519,15.0,66,ZB23.R37
p1,-1235,-1.23449496119403e6,1.093868077651102,14.937313432836516,67,ZB23.R37
p1,-1236,-1.2354973940298504e6,0.9950173361563491,14.991044776121488,67,ZB23.R37
p1,-1237,-1.2365002776119404e6,1.0214975496220635,14.943283582088858,67,ZB23.R37
p1,-1238,-1.2375022925373134e6,0.9714779922165747,14.99701492537383,67,ZB23.R37
p1,-1239,-1.2385047970149247e6,1.069874980846643,14.9313432835807,67,ZB23.R37
p1,-1240,-1.2395061731343286e6,1.0321466058763402,14.949253731344674,67,ZB23.R37
p1,-1241,-1.240500515151515e6,1.018006605541235,14.945454545453135,66,ZB23.R37
p1,-1242,-1.2414941074626865e6,1.0879570092401971,14.9134328358202,67,ZB23.R37
p1,-1243,-1.2424953910447764e6,0.9701959086071426,14.973134328357514,67,ZB23.R37
p1,-1244,-1.2434961313432837e6,1.0584162606552725,14.901492537315518,67,ZB23.R37
p1,-1245,-1.2444969611940302e6,0.9597274535725784,14.985074626865671,67,ZB23.R37
p1,-1246,-1.2454974119402987e6,1.0831101840243051,14.895522388059701,67,ZB23.R37
p1,-1247,-1.2464975791044778e6,0.9750469889773937,14.955223880597014,67,ZB23.R37
p1,-1248,-1.247497546268657e6,1.0953038253984657,14.889552238803885,67,ZB23.R37
p1,-1249,-1.2484970268656714e6,0.9864138902335865,14.949253731344674,67,ZB23.R37
p1,-1250,-1.2494967522388063e6,0.9535693473241059,14.88955223880736,67,ZB23.R37
p2,-1201,-1.2005002181818178e6,0.8104487657739261,12.997402597403202,77,ZB23.R37
p2,-1202,-1.2015019168831161e6,0.8151069823649588,12.997402597403202,77,ZB23.R37
p2,-1203,-1.2025029142857143e6,0.9698853366003927,13.007792207793416,77,ZB23.R37
p2,-1204,-1.2035042389610389e6,1.1256986161913032,12.997402597400178,77,ZB23.R37
p2,-1205,-1.2045054597402606e6,1.1608453035604547,13.007792207793416,77,ZB23.R37
p2,-1206,-1.205499915789475e6,1.3058793734059562,13.0,76,ZB23.R37
p2,-1207,-1.2064944233766235e6,1.0133119083432358,12.992207792206584,77,ZB23.R37
p2,-1208,-1.207494797402598e6,1.1486976009186332,12.992207792209607,77,ZB23.R37
p2,-1209,-1.2084953012987012e6,0.8940805612403501,12.992207792206584,77,ZB23.R37
p2,-1210,-1.2094952129870127e6,1.118074440979789,12.981818181819392,77,ZB23.R37
p2,-1211,-1.210494914285714e6,1.1598784643635927,12.987012987012987,77,ZB23.R37
p2,-1212,-1.211494607792207e6,1.2679034628329537,12.976623376622772,77,ZB23.R37
p2,-1213,-1.2124940597402614e6,1.403524334208369,12.981818181819392,77,ZB23.R37
p2,-1214,-1.213499684615384e6,1.3322066060341033,12.979487179485986,78,ZB23.R37
p2,-1215,-1.21450507012987e6,1.4084795474581213,12.966233766232557,77,ZB23.R37
p2,-1216,-1.2155035896103894e6,1.4226631695528653,12.96623376623558,77,ZB23.R37
p2,-1217,-1.2165019480519476e6,1.380609670415318,12.966233766232557,77,ZB23.R37
p2,-1218,-1.217500033766234e6,1.407197810912251,12.96103896103896,77,ZB23.R37
p2,-1219,-1.218497825974026e6,1.3855298666652784,12.950649350648746,77,ZB23.R37
p2,-1220,-1.2194955480519477e6,1.218573931978119,12.955844155845366,77,ZB23.R37
p2,-1221,-1.2204994743589745e6,1.2845774602254694,12.958974358974956,78,ZB23.R37
p2,-1222,-1.22150352987013e6,1.0912800433366088,12.950649350648746,77,ZB23.R37
p2,-1223,-1.2225006727272724e6,1.1216318266604508,12.950649350648746,77,ZB23.R37
p2,-1224,-1.223497774025974e6,1.2850072638130772,12.950649350648746,77,ZB23.R37
p2,-1225,-1.2245011025641025e6,1.1973562923283496,12.943589743590938,78,ZB23.R37
p2,-1226,-1.225504342857143e6,1.347697701255589,12.945454545455151,77,ZB23.R37
p2,-1227,-1.2265007480519481e6,1.2778210994177095,12.935064935064934,77,ZB23.R37
p2,-1228,-1.2274970181818176e6,1.3474287226484378,12.935064935064934,77,ZB23.R37
p2,-1229,-1.2284995358974354e6,1.3594643046127795,12.938461538460942,78,ZB23.R37
p2,-1230,-1.2295018701298703e6,1.3529238981108602,12.935064935064934,77,ZB23.R37
p2,-1231,-1.2304975480519482e6,1.3554043492540357,12.92467532467472,77,ZB23.R37
p2,-1232,-1.2314995000000005e6,1.311239132141902,12.928205128206919,78,ZB23.R37
p2,-1233,-1.2325012415584414e6,1.372435300610356,12.92467532467472,77,ZB23.R37
p2,-1234,-1.2334964311688307e6,1.2838204919335894,12.92467532467472,77,ZB23.R37
p2,-1235,-1.2344978461538458e6,1.3350647134878992,12.923076923076923,78,ZB23.R37
p2,-1236,-1.2354990077922076e6,1.2730230595410685,12.914285714284505,77,ZB23.R37
p2,-1237,-1.2365000410256411e6,1.1252991689837022,12.9128205128229,78,ZB23.R37
p2,-1238,-1.2375007454545456e6,1.2096753565777358,12.909090909090908,77,ZB23.R37
p2,-1239,-1.238501194871795e6,1.1398842440393502,12.912820512819916,78,ZB23.R37
p2,-1240,-1.2395015558441563e6,1.3336037177338516,12.898701298700693,77,ZB23.R37
p2,-1241,-1.2405016025641023e6,1.4336178815771037,12.907692307692905,78,ZB23.R37
p2,-1242,-1.2415014623376622e6,1.3745080621644055,12.898701298700693,77,ZB23.R37
p2,-1243,-1.2425011307692304e6,1.3922448316900264,12.897435897435898,78,ZB23.R37
p2,-1244,-1.2435004675324673e6,1.4243573279613826,12.893506493507099,77,ZB23.R37
p2,-1245,-1.2444999410256408e6,1.220701017803883,12.897435897435898,78,ZB23.R37
p2,-1246,-1.2454989168831173e6,1.2465673353301796,12.888311688310479,77,ZB23.R37
p2,-1247,-1.246498087179487e6,1.425549220129908,12.892307692308886,78,ZB23.R37
p2,-1248,-1.2475031769230766e6,1.3854574345434463,12.88717948717889,78,ZB23.R37
p2,-1249,-1.2485017168831166e6,1.4864721614742975,12.877922077923287,77,ZB23.R37
p2,-1250,-1.249493657142857e6,1.4581306470333146,12.893506493504075,77,ZB23.R37
E,-1201,-1.2005705e6,1.0530632256489239,405.4000000000233,2,ZB23.R38
E,-1202,-1.2015858e6,1.4309524460633625,406.799999999969,3,ZB23.R38
E,-1203,-1.2026042999999998e6,1.541646060375965,407.80000000004657,2,ZB23.R38
E,-1204,-1.2034189e6,1.5308072343131276,406.5999999999767,2,ZB23.R38
E,-1205,-1.2044334000000001e6,1.480977671332984,405.46666666671325,3,ZB23.R38
E,-1206,-1.2054479000000001e6,1.4285507694264288,406.5999999999767,2,ZB23.R38
E,-1207,-1.2064671333333333e6,1.4286425734810724,408.39999999998446,3,ZB23.R38
E,-1208,-1.2074886e6,1.4888826943471223,408.4000000000233,2,ZB23.R38
E,-1209,-1.2085088e6,1.5356069137119732,408.0,3,ZB23.R38
E,-1210,-1.2095288e6,1.528936534462235,408.0,2,ZB23.R38
E,-1211,-1.2105489333333333e6,1.5062155299968876,408.0,3,ZB23.R38
E,-1212,-1.2115679e6,1.5147043291979367,407.0,2,ZB23.R38
E,-1213,-1.2125841333333335e6,1.5317039258571885,406.1333333333023,3,ZB23.R38
E,-1214,-1.2136001e6,1.5273555977914686,407.0,2,ZB23.R38
E,-1215,-1.2144152999999998e6,1.5253090802848233,408.20000000006985,2,ZB23.R38
E,-1216,-1.2154370666666667e6,1.5485599971628918,409.06666666665114,3,ZB23.R38
E,-1217,-1.2164601e6,1.5709357332872635,409.4000000000233,2,ZB23.R38
E,-1218,-1.2174842e6,1.5580352152038486,409.73333333331783,3,ZB23.R38
E,-1219,-1.2185086e6,1.5519583818618168,409.5999999999767,2,ZB23.R38
E,-1220,-1.2195305333333334e6,1.563795689187864,408.0,3,ZB23.R38
E,-1221,-1.2205492e6,1.5525411170967924,407.19999999995343,2,ZB23.R38
E,-1222,-1.2215674666666666e6,1.511865892136638,407.46666666671325,3,ZB23.R38
E,-1223,-1.2225864e6,1.5110488654976613,407.5999999999767,2,ZB23.R38
E,-1224,-1.2234012e6,1.560588107669525,407.19999999995343,2,ZB23.R38
E,-1225,-1.2244193333333333e6,1.6158127528648347,407.46666666671325,3,ZB23.R38
E,-1226,-1.2254401e6,1.6182720455050463,409.4000000000233,2,ZB23.R38
E,-1227,-1.2264654000000001e6,1.6133029193208113,410.53333333328675,3,ZB23.R38
E,-1228,-1.2274912e6,1.6275941298463021,410.0,2,ZB23.R38
E,-1229,-1.2285159333333333e6,1.6223151896069528,409.73333333331783,3,ZB23.R38
E,-1230,-1.2295396e6,1.6123030086962804,409.20000000006985,2,ZB23.R38
E,-1231,-1.2305608666666667e6,1.61054615412887,407.8666666666201,3,ZB23.R38
E,-1232,-1.2315799e6,1.5983636356483661,407.4000000000233,2,ZB23.R38
E,-1233,-1.2323952e6,1.5822102628296202,408.0,2,ZB23.R38
E,-1234,-1.2334152666666666e6,1.5928443840641224,408.1333333333799,3,ZB23.R38
E,-1235,-1.2344357000000002e6,1.624514255855625,408.19999999995343,2,ZB23.R38
E,-1236,-1.2354572e6,1.62938216973685,409.06666666665114,3,ZB23.R38
E,-1237,-1.2364817e6,1.6088098000162505,410.5999999999767,2,ZB23.R38
E,-1238,-1.2375082666666666e6,1.616585096485796,410.4000000000621,3,ZB23.R38
E,-1239,-1.2385328e6,1.6248830002614016,409.19999999995343,2,ZB23.R38
E,-1240,-1.2395560666666667e6,1.5992945756102932,409.200000000031,3,ZB23.R38
E,-1241,-1.2405779e6,1.583042975471198,408.19999999995343,2,ZB23.R38
E,-1242,-1.2413935e6,1.5817927959444038,407.4000000000233,2,ZB23.R38
E,-1243,-1.2424108e6,1.553252021510689,406.6666666666667,3,ZB23.R38
E,-1244,-1.2434282e6,1.4998307170165652,407.5999999999767,2,ZB23.R38
E,-1245,-1.2444482666666668e6,1.505551067713223,408.26666666668217,3,ZB23.R38
E,-1246,-1.2454696e6,1.5804968960894066,408.79999999993015,2,ZB23.R38
E,-1247,-1.2464938666666667e6,1.6344115783480015,410.6666666666667,3,ZB23.R38
E,-1248,-1.2475225e6,1.6432849520149098,411.80000000004657,2,ZB23.R38
E,-1249,-1.2485482e6,1.538351471479995,408.6666666666667,3,ZB23.R38
E,-1250,-1.2495658e6,1.1202987826992072,405.5999999999767,2,ZB23.R38
e,-1201,-1.2005338e6,1.095123553924897,96.88000000000466,10,ZB23.R38
e,-1202,-1.2014781199999999e6,0.7394691046974953,94.95999999998602,10,ZB23.R38
e,-1203,-1.20245212e6,1.5059534202880942,104.96000000000932,10,ZB23.R38
e,-1204,-1.2035333400000003e6,0.6651830050629683,100.68000000000465,10,ZB23.R38
e,-1205,-1.204523e6,1.3382075793719355,98.47999999998137,10,ZB23.R38
e,-1206,-1.2055247e6,0.7638805166121602,103.96000000000932,10,ZB23.R38
e,-1207,-1.20650848e6,1.4165647432613413,93.6,10,ZB23.R38
e,-1208,-1.2075174363636363e6,0.7353404182119697,96.83636363635941,11,ZB23.R38
e,-1209,-1.20851134e6,1.1006143866303568,92.04000000001398,10,ZB23.R38
e,-1210,-1.2095185454545454e6,0.9241978487824071,97.81818181818181,11,ZB23.R38
e,-1211,-1.2105152799999998e6,1.1565445620035832,92.95999999998602,10,ZB23.R38
e,-1212,-1.211522018181818e6,0.9757998780877508,97.27272727272727,11,ZB23.R38
e,-1213,-1.2125050999999999e6,0.8858050115122182,94.44000000001397,10,ZB23.R38
e,-1214,-1.2134748199999998e6,1.1185483187668581,96.35999999998603,10,ZB23.R38
e,-1215,-1.21448172e6,0.9358535355420317,104.0,10,ZB23.R38
e,-1216,-1.2155104363636365e6,1.0923682715266956,95.85454545455815,11,ZB23.R38
e,-1217,-1.21650286e6,0.7006540726045548,94.35999999998603,10,ZB23.R38
e,-1218,-1.2175047818181815e6,1.2331898427911558,94.29090909090486,11,ZB23.R38
e,-1219,-1.218525111111111e6,0.814431098572465,106.57777777779847,9,ZB23.R38
e,-1220,-1.2195064363636365e6,1.1460071939964769,93.81818181818181,11,ZB23.R38
e,-1221,-1.2205267555555557e6,0.8511365196016365,106.04444444443409,9,ZB23.R38
e,-1222,-1.2215073272727274e6,1.2118033860945072,95.74545454545031,11,ZB23.R38
e,-1223,-1.2224794666666663e6,0.9613518798109505,104.08888888889406,9,ZB23.R38
e,-1224,-1.2234789000000001e6,1.0286892966749848,105.56000000000931,10,ZB23.R38
e,-1225,-1.2244811777777777e6,1.0510967884721554,113.4666666666615,9,ZB23.R38
e,-1226,-1.22552998e6,1.0110550270334213,97.95999999998602,10,ZB23.R38
e,-1227,-1.2264539555555554e6,1.1334456529610502,103.73333333334368,9,ZB23.R38
e,-1228,-1.2274821272727272e6,0.7932079466076505,97.05454545455392,11,ZB23.R38
e,-1229,-1.22848668e6,1.0974470335223352,93.43999999999069,10,ZB23.R38
e,-1230,-1.22949664e6,0.8864117261348792,106.31999999999535,10,ZB23.R38
e,-1231,-1.23048478e6,1.0977965446463887,95.56000000000931,10,ZB23.R38
e,-1232,-1.23149208e6,0.7827975640125733,102.4,10,ZB23.R38
e,-1233,-1.2325055250000001e6,1.6787123241034998,122.14999999999418,8,ZB23.R38
e,-1234,-1.2334763636363635e6,0.6128186786627381,91.05454545455392,11,ZB23.R38
e,-1235,-1.2344469555555556e6,1.3816885434995019,110.26666666665632,9,ZB23.R38
e,-1236,-1.2354767090909092e6,0.6176917003476358,89.56363636363213,11,ZB23.R38
e,-1237,-1.2365036181818184e6,1.2700449220484271,99.16363636364059,11,ZB23.R38
e,-1238,-1.2374726888888888e6,0.8807026459435269,101.28888888889924,9,ZB23.R38
e,-1239,-1.238502218181818e6,0.9703867336874548,98.18181818181819,11,ZB23.R38
e,-1240,-1.2395139200000002e6,1.1159596154290283,102.4,10,ZB23.R38
e,-1241,-1.2405705777777778e6,1.1220284703555858,108.6222222222067,9,ZB23.R38
e,-1242,-1.2415090999999999e6,1.1436407272629994,97.96000000000932,10,ZB23.R38
e,-1243,-1.2425056400000001e6,0.7336342078821758,99.91999999999534,10,ZB23.R38
e,-1244,-1.2435072000000002e6,1.4716732844761689,98.63999999999069,10,ZB23.R38
e,-1245,-1.24449226e6,0.7257106866313017,98.76000000000931,10,ZB23.R38
e,-1246,-1.2454888599999999e6,1.4141937422941153,100.91999999999534,10,ZB23.R38
e,-1247,-1.24653825e6,0.8120279542001485,123.20000000001164,8,ZB23.R38
e,-1248,-1.24748176e6,1.49579223887579,98.63999999999069,10,ZB23.R38
e,-1249,-1.24848494e6,0.6396719733470274,101.16000000000932,10,ZB23.R38
e,-1250,-1.24948408e6,1.2062538118380979,97.75999999998604,10,ZB23.R38
o1,-1201,-1.200496880952381e6,0.3607733481480508,23.399999999995565,42,ZB23.R38
o1,-1202,-1.2014918558139536e6,0.36924623999016976,23.413953488373178,43,ZB23.R38
o1,-1203,-1.2024980790697674e6,0.3809236368204912,23.3953488372093,43,ZB23.R38
o1,-1204,-1.2035039627906976e6,0.3685629103350593,23.386046511630074,43,ZB23.R38
o1,-1205,-1.2044977476190475e6,0.3746440048917843,23.38095238095238,42,ZB23.R38
o1,-1206,-1.2054912372093024e6,0.36747162030660674,23.3674418604662,43,ZB23.R38
o1,-1207,-1.2064959116279068e6,0.3716093844402789,23.358139534881555,43,ZB23.R38
o1,-1208,-1.2075004418604649e6,0.36902081053439056,23.358139534881555,43,ZB23.R38
o1,-1209,-1.2085044186046512e6,0.3683908297350732,23.348837209302324,43,ZB23.R38
o1,-1210,-1.2095081906976746e6,0.36488548463557835,23.339534883723097,43,ZB23.R38
o1,-1211,-1.2104999095238098e6,0.3589562210433841,23.32380952381174,42,ZB23.R38
o1,-1212,-1.2114912465116277e6,0.3655658735517466,23.33023255813845,43,ZB23.R38
o1,-1213,-1.2124938511627908e6,0.3735276681447384,23.31162790697458,43,ZB23.R38
o1,-1214,-1.2134961720930235e6,0.37487350036246886,23.302325581395348,43,ZB23.R38
o1,-1215,-1.2144980558139535e6,0.3678097459625305,23.29302325581612,43,ZB23.R38
o1,-1216,-1.2154996093023259e6,0.37825208873722493,23.293023255810706,43,ZB23.R38
o1,-1217,-1.2165008883720927e6,0.3628006316756189,23.28372093023689,43,ZB23.R38
o1,-1218,-1.217501734883721e6,0.3669261988328478,23.265116279067602,43,ZB23.R38
o1,-1219,-1.2185022465116282e6,0.3668940694984308,23.265116279067602,43,ZB23.R38
o1,-1220,-1.21950248372093e6,0.3716309648080249,23.25581395348837,43,ZB23.R38
o1,-1221,-1.2205021999999997e6,0.36258594644687514,23.246511627909143,43,ZB23.R38
o1,-1222,-1.2215016651162792e6,0.37269609919327196,23.237209302324498,43,ZB23.R38
o1,-1223,-1.2225006279069767e6,0.3624371661071144,23.22790697674527,43,ZB23.R38
o1,-1224,-1.2234993906976744e6,0.37551282162683314,23.22790697674527,43,ZB23.R38
o1,-1225,-1.224497781395349e6,0.36756569836460656,23.209302325581394,43,ZB23.R38
o1,-1226,-1.2254957953488373e6,0.37492205259916,23.199999999996752,43,ZB23.R38
o1,-1227,-1.2264933488372094e6,0.3705964250031456,23.200000000002166,43,ZB23.R38
o1,-1228,-1.2274907860465117e6,0.3707284821142219,23.19069767441752,43,ZB23.R38
o1,-1229,-1.2284992454545456e6,0.3629529765125126,23.181818181818183,44,ZB23.R38
o1,-1230,-1.2295074744186045e6,0.37050355981769406,23.172093023259063,43,ZB23.R38
o1,-1231,-1.2305037395348838e6,0.3642913774496421,23.162790697674417,43,ZB23.R38
o1,-1232,-1.231499572093023e6,0.36675888412513263,23.162790697674417,43,ZB23.R38
o1,-1233,-1.2324951162790698e6,0.36879249475928794,23.144186046510544,43,ZB23.R38
o1,-1234,-1.2335018227272728e6,0.36967649186550094,23.136363636363637,44,ZB23.R38
o1,-1235,-1.2345082465116277e6,0.3695004058939534,23.134883720931317,43,ZB23.R38
o1,-1236,-1.23550271627907e6,0.3690813391118151,23.12558139534667,43,ZB23.R38
o1,-1237,-1.2364968279069767e6,0.37124073730373097,23.106976744188213,43,ZB23.R38
o1,-1238,-1.2375021272727272e6,0.36710635058137125,23.109090909086675,44,ZB23.R38
o1,-1239,-1.2385072000000002e6,0.36537513140575073,23.106976744188213,43,ZB23.R38
o1,-1240,-1.2395002976744184e6,0.36870616609254697,23.08837209302434,43,ZB23.R38
o1,-1241,-1.2404930093023253e6,0.36058739819782626,23.079069767439695,43,ZB23.R38
o1,-1242,-1.2414969590909092e6,0.36400227995950635,23.0818181818203,44,ZB23.R38
o1,-1243,-1.2425004790697678e6,0.358443676803522,23.06046511627582,43,ZB23.R38
o1,-1244,-1.2435036545454545e6,0.3667566014062244,23.05454545454863,44,ZB23.R38
o1,-1245,-1.2445065860465115e6,0.3599068313073459,23.05116279069659,43,ZB23.R38
o1,-1246,-1.2454975302325578e6,0.36432320339328417,23.041860465117363,43,ZB23.R38
o1,-1247,-1.2464997000000002e6,0.3591761733289056,23.036363636360463,44,ZB23.R38
o1,-1248,-1.2475014279069754e6,0.3703563795262199,23.023255813953487,43,ZB23.R38
o1,-1249,-1.248502909090908e6,0.36710490389983297,23.018181818182878,44,ZB23.R38
o1,-1250,-1.2495037395348838e6,0.35059642935198726,23.01395348837426,43,ZB23.R38
o12,-1201,-1.200505466666667e6,1.7160832602549718,20.60000000000097,48,ZB23.R38
o12,-1202,-1.2015031224489799e6,1.4295715599579568,20.62857142857238,49,ZB23.R38
o12,-1203,-1.2025028500000003e6,1.6256869136283443,20.616666666663757,48,ZB23.R38
o12,-1204,-1.2034998653061225e6,1.6461611504475988,20.546938775511155,49,ZB23.R38
o12,-1205,-1.2044986083333336e6,1.4544578926310763,20.566666666665697,48,ZB23.R38
o12,-1206,-1.2054966163265307e6,1.7473938849983328,20.514285714289514,49,ZB23.R38
o12,-1207,-1.2065035102040814e6,1.658534914830066,20.587755102037015,49,ZB23.R38
o12,-1208,-1.2075016124999998e6,1.4642001813369567,20.59166666666958,48,ZB23.R38
o12,-1209,-1.2084971591836733e6,1.7200039806967777,20.555102040815378,49,ZB23.R38
o12,-1210,-1.209503555102041e6,1.6865400968846334,20.53061224489796,49,ZB23.R38
o12,-1211,-1.2105003958333335e6,1.7026781604918435,20.508333333331393,48,ZB23.R38
o12,-1212,-1.2114964979591838e6,1.7760076126903088,20.50612244898054,49,ZB23.R38
o12,-1213,-1.212500963265306e6,1.3645082603814216,20.538775510206932,49,ZB23.R38
o12,-1214,-1.2134972958333336e6,1.4459302577091693,20.558333333329454,48,ZB23.R38
o12,-1215,-1.2144903469387759e6,1.5089654967082526,20.497959183676322,49,ZB23.R38
o12,-1216,-1.2154958408163267e6,1.3391255239124407,20.514285714284764,49,ZB23.R38
o12,-1217,-1.2165001469387757e6,1.7150478652979861,20.424489795919317,49,ZB23.R38
o12,-1218,-1.2175038408163262e6,1.6314381004556895,20.481632653058373,49,ZB23.R38
o12,-1219,-1.2185080979591834e6,1.42129577503361,20.50612244898054,49,ZB23.R38
o12,-1220,-1.2195009041666666e6,1.6350181847474066,20.508333333336243,48,ZB23.R38
o12,-1221,-1.220493212244898e6,1.5937013423993702,20.465306122445178,49,ZB23.R38
o12,-1222,-1.2214969510204084e6,1.5155504651546676,20.46530612244993,49,ZB23.R38
o12,-1223,-1.2225000571428568e6,1.6240234147450345,20.408163265306122,49,ZB23.R38
o12,-1224,-1.2235014489795917e6,1.1979358994972698,20.46530612244993,49,ZB23.R38
o12,-1225,-1.2245046693877557e6,1.2965984563892132,20.457142857140955,49,ZB23.R38
o12,-1226,-1.2255045714285714e6,1.4038997171946979,20.45714285714571,49,ZB23.R38
o12,-1227,-1.2265069469387757e6,1.2405443954047275,20.47346938775415,49,ZB23.R38
o12,-1228,-1.2275073999999997e6,1.615691969272914,20.367346938775512,49,ZB23.R38
o12,-1229,-1.2285080448979593e6,1.5067240655151066,20.4000000000019,49,ZB23.R38
o12,-1230,-1.2295087673469388e6,1.3639031457574602,20.408163265306122,49,ZB23.R38
o12,-1231,-1.2305085959183672e6,1.4922886914854465,20.424489795914567,49,ZB23.R38
o12,-1232,-1.231507518367347e6,1.3631582028815057,20.408163265306122,49,ZB23.R38
o12,-1233,-1.2325079999999998e6,1.4316888868507656,20.440816326532513,49,ZB23.R38
o12,-1234,-1.2335069836734692e6,1.539756439445614,20.318367346940676,49,ZB23.R38
o12,-1235,-1.2345056857142858e6,1.213554826932009,20.39999999999715,49,ZB23.R38
o12,-1236,-1.2355053591836733e6,1.3755101982726603,20.351020408162316,49,ZB23.R38
o12,-1237,-1.236502036734694e6,1.4366933011824923,20.383673469388704,49,ZB23.R38
o12,-1238,-1.2375011020408166e6,1.2925591629654163,20.408163265306122,49,ZB23.R38
o12,-1239,-1.2384977224489793e6,1.6090083882451816,20.342857142858094,49,ZB23.R38
o12,-1240,-1.2394952897959186e6,1.5589349487074653,20.3265306122449,49,ZB23.R38
o12,-1241,-1.2404928081632655e6,1.4384745262409597,20.3265306122449,49,ZB23.R38
o12,-1242,-1.241499776e6,1.534342964000825,20.352000000001862,50,ZB23.R38
o12,-1243,-1.2425054367346936e6,1.3139508446280164,20.34285714285334,49,ZB23.R38
o12,-1244,-1.2435028489795916e6,1.4956461393316522,20.375510204084485,49,ZB23.R38
o12,-1245,-1.2444981469387757e6,1.5725836001775777,20.277551020405312,49,ZB23.R38
o12,-1246,-1.2454939061224489e6,1.3417469324328362,20.318367346940676,49,ZB23.R38
o12,-1247,-1.2465001e6,1.478560741738544,20.28,50,ZB23.R38
o12,-1248,-1.2475043265306123e6,1.6090794312155847,20.310204081631703,49,ZB23.R38
o12,-1249,-1.2484995959183674e6,1.303337725045365,20.33469387755387,49,ZB23.R38
o12,-1250,-1.2494938285714285e6,1.6321504215059968,20.34285714285334,49,ZB23.R38
o2,-1201,-1.2005054416666667e6,1.7151163466420325,20.583333333333332,48,ZB23.R38
o2,-1202,-1.2015031224489796e6,1.4269187258624563,20.612244897959183,49,ZB23.R38
o2,-1203,-1.2025028583333332e6,1.630075540609309,20.616666666668607,48,ZB23.R38
o2,-1204,-1.2034998244897958e6,1.6792737322364513,20.546938775511155,49,ZB23.R38
o2,-1205,-1.2044985875000001e6,1.480068917260181,20.591666666664725,48,ZB23.R38
o2,-1206,-1.2054966530612244e6,1.7931259973709754,20.50612244898054,49,ZB23.R38
o2,-1207,-1.206503502040816e6,1.6707557330936038,20.58775510204177,49,ZB23.R38
o2,-1208,-1.2075016458333333e6,1.4623542578718878,20.57499999999709,48,ZB23.R38
o2,-1209,-1.208497175510204e6,1.7372863291976801,20.555102040820127,49,ZB23.R38
o2,-1210,-1.2095035469387753e6,1.7250387147380624,20.53061224489796,49,ZB23.R38
o2,-1211,-1.2105003416666666e6,1.7501071528293421,20.516666666662786,48,ZB23.R38
o2,-1212,-1.2114965591836735e6,1.8205175075153526,20.514285714289514,49,ZB23.R38
o2,-1213,-1.2125009795918367e6,1.375934230058737,20.538775510202182,49,ZB23.R38
o2,-1214,-1.2134973208333335e6,1.4509120713399914,20.541666666666668,48,ZB23.R38
o2,-1215,-1.2144902938775506e6,1.5470134012753418,20.489795918367346,49,ZB23.R38
o2,-1216,-1.2154958653061222e6,1.3667050916299803,20.53061224489796,49,ZB23.R38
o2,-1217,-1.216500191836735e6,1.7933502354756465,20.416326530610345,49,ZB23.R38
o2,-1218,-1.2175038734693879e6,1.6748444110217284,20.497959183676322,49,ZB23.R38
o2,-1219,-1.2185080897959184e6,1.4461534079027103,20.50612244898054,49,ZB23.R38
o2,-1220,-1.2195008999999997e6,1.648504557139046,20.5,48,ZB23.R38
o2,-1221,-1.2204931714285717e6,1.647770811058647,20.448979591836736,49,ZB23.R38
o2,-1222,-1.2214970326530614e6,1.5618340330424987,20.465306122445178,49,ZB23.R38
o2,-1223,-1.2225001102040817e6,1.7061486777570902,20.416326530615095,49,ZB23.R38
o2,-1224,-1.2235014163265307e6,1.2284650735786813,20.481632653058373,49,ZB23.R38
o2,-1225,-1.2245047183673468e6,1.332934603686117,20.45714285714571,49,ZB23.R38
o2,-1226,-1.225504526530612e6,1.4400453306252785,20.448979591836736,49,ZB23.R38
o2,-1227,-1.226506942857143e6,1.262089895500519,20.46530612244993,49,ZB23.R38
o2,-1228,-1.227507391836735e6,1.716582910265568,20.351020408162316,49,ZB23.R38
o2,-1229,-1.2285080775510205e6,1.5760155457137972,20.416326530610345,49,ZB23.R38
o2,-1230,-1.2295088163265304e6,1.4209143426976147,20.424489795919317,49,ZB23.R38
o2,-1231,-1.2305085795918365e6,1.5411983512372074,20.424489795919317,49,ZB23.R38
o2,-1232,-1.2315074122448978e6,1.412168371895905,20.408163265306122,49,ZB23.R38
o2,-1233,-1.2325079959183675e6,1.472019449492103,20.416326530610345,49,ZB23.R38
o2,-1234,-1.2335070122448981e6,1.6682172308561585,20.310204081631703,49,ZB23.R38
o2,-1235,-1.234505718367347e6,1.2628085284041661,20.416326530615095,49,ZB23.R38
o2,-1236,-1.2355054326530613e6,1.4659179408608463,20.367346938775512,49,ZB23.R38
o2,-1237,-1.2365020163265304e6,1.4988411107020692,20.391836734692927,49,ZB23.R38
o2,-1238,-1.2375010979591839e6,1.3307684882256987,20.383673469388704,49,ZB23.R38
